"GEO_ID","NAME","B28002_001E","B28002_001M","B28002_002E","B28002_002M","B28002_003E","B28002_003M","B28002_004E","B28002_004M","B28002_005E","B28002_005M","B28002_006E","B28002_006M","B28002_007E","B28002_007M","B28002_008E","B28002_008M","B28002_009E","B28002_009M","B28002_010E","B28002_010M","B28002_011E","B28002_011M","B28002_012E","B28002_012M","B28002_013E","B28002_013M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!With an Internet subscription","Margin of Error!!Total!!With an Internet subscription","Estimate!!Total!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Estimate!!Total!!With an Internet subscription!!Broadband of any type","Margin of Error!!Total!!With an Internet subscription!!Broadband of any type","Estimate!!Total!!With an Internet subscription!!Cellular data plan","Margin of Error!!Total!!With an Internet subscription!!Cellular data plan","Estimate!!Total!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Estimate!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Margin of Error!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Estimate!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Estimate!!Total!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total!!With an Internet subscription!!Satellite Internet service","Estimate!!Total!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Estimate!!Total!!With an Internet subscription!!Other service with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Other service with no other type of Internet subscription","Estimate!!Total!!Internet access without a subscription","Margin of Error!!Total!!Internet access without a subscription","Estimate!!Total!!No Internet access","Margin of Error!!Total!!No Internet access"
"1400000US36047046400","Census Tract 464, Kings County, New York","663","42","435","63","6","9","429","62","218","56","60","29","363","62","205","61","15","13","0","11","6","9","0","11","228","60"
"1400000US36047046800","Census Tract 468, Kings County, New York","511","49","255","68","0","11","255","68","143","59","11","13","240","68","112","45","24","30","0","11","0","11","7","10","249","67"
"1400000US36047047000","Census Tract 470, Kings County, New York","681","57","369","78","7","10","362","78","204","61","22","21","340","77","152","59","19","17","0","11","0","11","48","38","264","65"
"1400000US36047047200","Census Tract 472, Kings County, New York","667","60","297","66","8","13","289","64","168","56","13","14","271","64","121","42","16","18","0","11","0","11","46","33","324","65"
"1400000US36047047400","Census Tract 474, Kings County, New York","720","64","346","65","0","11","346","65","199","56","40","29","301","62","144","58","13","13","0","11","0","11","11","17","363","67"
"1400000US36047047600","Census Tract 476, Kings County, New York","939","77","347","133","8","18","339","133","220","95","15","18","324","128","113","65","6","18","0","11","0","11","69","57","523","153"
"1400000US36047047700","Census Tract 477, Kings County, New York","1718","116","1535","123","0","11","1535","123","962","147","100","54","1435","137","573","139","15","19","0","11","0","11","30","28","153","66"
"1400000US36047047800","Census Tract 478, Kings County, New York","1105","85","524","126","0","11","524","126","254","92","81","50","397","123","186","92","10","14","0","11","0","11","56","48","525","137"
"1400000US36047048000","Census Tract 480, Kings County, New York","1085","68","665","92","0","11","665","92","327","67","117","69","522","98","302","88","59","58","26","41","0","11","88","66","332","98"
"1400000US36047048100","Census Tract 481, Kings County, New York","1308","82","1018","97","0","11","1018","97","672","126","49","39","963","93","340","104","0","11","0","11","6","12","56","41","234","94"
"1400000US36047048200","Census Tract 482, Kings County, New York","1823","89","1173","151","0","16","1173","151","617","119","33","33","1130","155","538","131","85","65","10","16","0","16","198","102","452","107"
"1400000US36047048400","Census Tract 484, Kings County, New York","1639","66","1148","117","10","16","1138","118","611","122","94","53","1026","129","492","121","34","40","0","16","0","16","9","15","482","117"
"1400000US36047048500","Census Tract 485, Kings County, New York","933","46","820","64","0","11","820","64","526","81","48","35","758","77","276","83","25","26","0","11","0","11","27","30","86","48"
"1400000US36047048600","Census Tract 486, Kings County, New York","912","52","688","72","12","19","676","74","334","73","32","25","644","70","313","73","15","15","0","11","0","11","41","28","183","55"
"1400000US36047048800","Census Tract 488, Kings County, New York","1386","68","955","150","10","15","945","149","415","133","37","37","908","158","495","114","13","21","0","11","0","11","89","67","342","124"
"1400000US36047048900","Census Tract 489, Kings County, New York","1543","67","548","129","0","11","548","129","275","103","74","55","452","123","239","95","12","18","0","11","10","16","80","72","915","166"
"1400000US36047049000","Census Tract 490, Kings County, New York","2102","142","1777","167","0","16","1777","167","1112","188","42","51","1721","178","644","188","97","75","0","16","0","16","44","53","281","107"
"1400000US36047049100","Census Tract 491, Kings County, New York","2723","133","2059","212","51","48","2008","213","980","230","103","95","1832","212","972","218","43","38","25","37","14","25","83","68","581","166"
"1400000US36047049200","Census Tract 492, Kings County, New York","1112","80","739","116","27","39","712","115","319","87","27","25","659","120","353","99","42","36","17","27","9","13","27","40","346","114"
"1400000US36047049300","Census Tract 493, Kings County, New York","3317","119","2339","271","0","16","2339","271","1218","286","232","181","2107","239","1121","231","0","16","0","16","0","16","87","82","891","284"
"1400000US36047049400","Census Tract 494, Kings County, New York","2030","70","1524","136","0","16","1524","136","806","142","32","24","1448","134","699","139","28","26","10","15","0","16","24","37","482","126"
"1400000US36047049500","Census Tract 495, Kings County, New York","1233","85","1099","103","0","11","1099","103","786","117","98","65","1001","123","304","103","9","13","0","11","0","11","9","15","125","80"
"1400000US36047049600","Census Tract 496, Kings County, New York","1434","88","1205","123","10","16","1195","124","672","118","79","56","1057","129","506","119","91","45","0","11","0","11","0","11","229","104"
"1400000US36047049700","Census Tract 497, Kings County, New York","1448","78","1192","104","0","11","1192","104","735","110","35","39","1126","107","435","98","31","35","22","33","0","11","58","47","198","89"
"1400000US36047049800","Census Tract 498, Kings County, New York","1613","86","1378","109","23","26","1355","112","598","111","97","70","1258","114","747","125","48","32","0","11","0","11","43","50","192","78"
"1400000US36047049900","Census Tract 499, Kings County, New York","878","46","715","77","0","11","715","77","475","77","37","28","664","77","240","74","30","26","0","11","0","11","28","30","135","56"
"1400000US36047050000","Census Tract 500, Kings County, New York","1461","87","1232","110","0","11","1232","110","763","103","57","52","1175","114","460","105","25","25","0","11","0","11","23","34","206","87"
"1400000US36047050100","Census Tract 501, Kings County, New York","1420","80","1236","116","8","13","1228","114","690","136","51","55","1162","118","513","133","11","18","0","11","15","17","27","43","157","78"
"1400000US36047050202","Census Tract 502.02, Kings County, New York","1075","50","870","93","0","11","870","93","534","116","117","72","740","110","313","105","13","20","13","20","0","11","16","12","189","96"
"1400000US36047050300","Census Tract 503, Kings County, New York","1250","66","1066","97","0","11","1066","97","774","108","139","52","896","105","273","91","33","30","10","16","9","14","59","56","125","65"
"1400000US36047050400","Census Tract 504, Kings County, New York","1954","110","1762","118","9","14","1753","120","1019","131","76","52","1641","138","718","151","0","11","0","11","0","11","34","30","158","80"
"1400000US36047050500","Census Tract 505, Kings County, New York","1929","97","1404","164","0","11","1404","164","797","161","125","79","1279","155","591","156","44","33","0","11","0","11","33","35","492","135"
"1400000US36047050600","Census Tract 506, Kings County, New York","1974","100","1491","149","13","20","1478","153","786","144","172","91","1287","158","647","152","66","62","0","16","0","16","50","63","433","108"
"1400000US36047050700","Census Tract 507, Kings County, New York","545","42","306","59","0","11","306","59","167","59","12","14","294","61","111","50","11","19","0","11","0","11","16","20","223","42"
"1400000US36047050801","Census Tract 508.01, Kings County, New York","1320","98","882","133","0","11","882","133","485","114","38","38","807","139","337","117","78","52","37","39","0","11","68","50","370","112"
"1400000US36047050803","Census Tract 508.03, Kings County, New York","920","55","737","71","0","11","737","71","328","70","78","44","648","68","358","80","34","29","6","9","0","11","6","9","177","59"
"1400000US36047050804","Census Tract 508.04, Kings County, New York","2476","173","1964","229","0","16","1964","229","1051","231","91","87","1767","240","726","182","129","85","19","31","50","59","34","55","478","181"
"1400000US36047050900","Census Tract 509, Kings County, New York","725","37","188","62","7","10","181","60","98","43","65","42","116","52","71","43","12","18","0","11","0","11","5","9","532","68"
"1400000US36047051001","Census Tract 510.01, Kings County, New York","1476","63","1143","122","0","11","1143","122","614","125","181","85","941","119","508","108","78","51","0","11","0","11","57","47","276","99"
"1400000US36047051002","Census Tract 510.02, Kings County, New York","1793","82","1265","127","0","11","1265","127","541","119","35","32","1165","143","632","141","94","56","53","40","12","17","76","56","452","109"
"1400000US36047051100","Census Tract 511, Kings County, New York","1920","61","1280","142","7","10","1273","142","798","148","35","39","1238","141","454","100","21","24","0","11","0","11","42","37","598","144"
"1400000US36047051200","Census Tract 512, Kings County, New York","2325","147","1714","223","0","16","1714","223","767","173","138","83","1547","233","879","209","84","57","15","24","0","16","40","47","571","170"
"1400000US36047051300","Census Tract 513, Kings County, New York","2147","158","1822","198","0","16","1822","198","1095","214","36","43","1786","198","649","183","89","81","0","16","0","16","15","24","310","139"
"1400000US36047051400","Census Tract 514, Kings County, New York","2756","128","2092","220","0","16","2092","220","1105","209","203","118","1889","243","913","249","119","79","0","16","0","16","135","92","529","207"
"1400000US36047051500","Census Tract 515, Kings County, New York","1002","45","962","54","0","11","962","54","746","68","59","45","891","68","204","57","28","27","12","20","0","11","0","11","40","39"
"1400000US36047051601","Census Tract 516.01, Kings County, New York","1930","94","1518","138","0","16","1518","138","666","155","149","76","1361","163","805","171","32","26","0","16","0","16","57","57","355","123"
"1400000US36047051602","Census Tract 516.02, Kings County, New York","1372","73","1041","100","0","11","1041","100","504","112","110","71","888","122","520","123","52","44","8","12","0","11","21","23","310","92"
"1400000US36047051700","Census Tract 517, Kings County, New York","1348","77","1203","111","0","11","1203","111","858","139","48","69","1155","125","345","123","34","30","0","11","0","11","29","46","116","82"
"1400000US36047051800","Census Tract 518, Kings County, New York","1427","72","1073","104","17","26","1056","103","570","98","35","30","1001","103","459","106","26","32","14","23","0","11","60","61","294","83"
"1400000US36047051900","Census Tract 519, Kings County, New York","2608","156","2277","198","0","16","2277","198","1638","217","60","69","2217","213","622","212","32","38","0","16","0","16","17","28","314","168"
"1400000US36047052000","Census Tract 520, Kings County, New York","1507","48","1229","119","0","11","1229","119","585","114","40","29","1140","128","562","131","65","50","33","41","0","11","67","49","211","106"
"1400000US36047052300","Census Tract 523, Kings County, New York","2354","106","1536","214","30","49","1506","218","941","187","41","44","1451","213","565","174","0","16","0","16","0","16","88","107","730","210"
"1400000US36047052500","Census Tract 525, Kings County, New York","1122","96","633","98","22","35","611","103","360","104","20","27","580","108","251","103","11","17","0","11","0","11","8","14","481","99"
"1400000US36047052600","Census Tract 526, Kings County, New York","1787","48","1438","127","9","14","1429","128","843","143","73","52","1333","138","535","133","20","22","0","11","9","14","119","66","230","98"
"1400000US36047052700","Census Tract 527, Kings County, New York","2382","120","1686","184","0","16","1686","184","1238","208","302","153","1291","197","393","151","86","55","33","38","0","16","164","108","532","181"
"1400000US36047052800","Census Tract 528, Kings County, New York","654","48","487","55","5","8","482","54","332","55","52","28","424","51","129","45","10","10","0","11","6","8","38","26","129","45"
"1400000US36047052900","Census Tract 529, Kings County, New York","957","73","298","82","18","23","280","79","196","73","25","23","255","81","84","44","0","11","0","11","0","11","42","44","617","88"
"1400000US36047053000","Census Tract 530, Kings County, New York","1141","62","868","101","15","23","853","101","442","109","122","70","686","88","361","82","55","39","29","33","9","12","43","42","230","80"
"1400000US36047053100","Census Tract 531, Kings County, New York","1684","81","465","116","0","16","465","116","260","85","38","35","427","112","205","99","0","16","0","16","0","16","12","18","1207","116"
